BFI,BASIN,SITENUM,YEAR,LAT,LONG,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_MASL,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
0.351,KANAB PLATEAU,9382000,2022,36.87220977,-111.5946052,25.70542526,11.9753351,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.289,KANAB PLATEAU,9382000,1946,36.87220977,-111.5946052,34.24094009,11.5362864,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.262,KANAB PLATEAU,9382000,1947,36.87220977,-111.5946052,23.98628044,11.7184143,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.33,KANAB PLATEAU,9382000,1948,36.87220977,-111.5946052,23.29077911,11.0323334,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.351,KANAB PLATEAU,9382000,1949,36.87220977,-111.5946052,33.2791214,10.6411791,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.454,KANAB PLATEAU,9382000,1950,36.87220977,-111.5946052,17.04474449,12.150116,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.277,KANAB PLATEAU,9382000,1951,36.87220977,-111.5946052,31.83617592,11.0309753,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.381,KANAB PLATEAU,9382000,1952,36.87220977,-111.5946052,34.06940842,11.1265163,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.301,KANAB PLATEAU,9382000,1953,36.87220977,-111.5946052,21.70336533,11.7044001,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.287,KANAB PLATEAU,9382000,1954,36.87220977,-111.5946052,28.87615585,12.3561306,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.358,KANAB PLATEAU,9382000,1955,36.87220977,-111.5946052,23.61183357,11.0361662,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.46,KANAB PLATEAU,9382000,1956,36.87220977,-111.5946052,14.15850258,11.7851076,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.2,KANAB PLATEAU,9382000,1957,36.87220977,-111.5946052,40.9942627,11.3546162,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.221,KANAB PLATEAU,9382000,1958,36.87220977,-111.5946052,32.43621826,12.0734034,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.332,KANAB PLATEAU,9382000,1959,36.87220977,-111.5946052,23.21465492,11.9135637,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.904,KANAB PLATEAU,9403000,1934,36.10303836,-112.0962798,21.69852066,13.1867504,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.657,KANAB PLATEAU,9403000,1935,36.10303836,-112.0962798,29.52884102,11.5312214,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.65,KANAB PLATEAU,9403000,1936,36.10303836,-112.0962798,36.24915695,12.0556669,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.585,KANAB PLATEAU,9403000,1937,36.10303836,-112.0962798,32.82144928,11.1443968,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.357,KANAB PLATEAU,9382000,1924,36.87220977,-111.5946052,27.02557564,11.2251406,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.135,KANAB PLATEAU,9382000,1925,36.87220977,-111.5946052,30.74226761,11.1924,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.349,KANAB PLATEAU,9382000,1926,36.87220977,-111.5946052,29.25398636,11.8622532,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.136,KANAB PLATEAU,9382000,1927,36.87220977,-111.5946052,40.68260193,11.5877848,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.32,KANAB PLATEAU,9382000,1928,36.87220977,-111.5946052,22.10950089,11.7907848,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.183,KANAB PLATEAU,9382000,1929,36.87220977,-111.5946052,25.67535019,11.3416834,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.211,KANAB PLATEAU,9382000,1930,36.87220977,-111.5946052,29.89333916,11.2217312,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.329,KANAB PLATEAU,9382000,1931,36.87220977,-111.5946052,29.92850685,11.7245436,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.187,KANAB PLATEAU,9382000,1932,36.87220977,-111.5946052,28.85374069,11.1202383,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.281,KANAB PLATEAU,9382000,1933,36.87220977,-111.5946052,23.37485886,11.270813,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.275,KANAB PLATEAU,9382000,1934,36.87220977,-111.5946052,21.69852066,13.1867504,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.378,KANAB PLATEAU,9382000,1935,36.87220977,-111.5946052,29.52884102,11.5312214,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.187,KANAB PLATEAU,9382000,1936,36.87220977,-111.5946052,36.24915695,12.0556669,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.353,KANAB PLATEAU,9382000,1937,36.87220977,-111.5946052,32.82144928,11.1443968,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.269,KANAB PLATEAU,9382000,1938,36.87220977,-111.5946052,33.93202591,11.2649937,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.185,KANAB PLATEAU,9382000,1939,36.87220977,-111.5946052,31.10991096,11.6603622,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.192,KANAB PLATEAU,9382000,1940,36.87220977,-111.5946052,38.63960648,12.1931686,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.348,KANAB PLATEAU,9382000,1941,36.87220977,-111.5946052,48.33528519,10.6666241,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.433,KANAB PLATEAU,9382000,1942,36.87220977,-111.5946052,19.90000916,11.4715414,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.299,KANAB PLATEAU,9382000,1943,36.87220977,-111.5946052,31.47436333,12.1224718,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.444,KANAB PLATEAU,9382000,1944,36.87220977,-111.5946052,25.06949806,10.8390417,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.302,KANAB PLATEAU,9382000,1945,36.87220977,-111.5946052,32.35977936,11.1566601,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.358,KANAB PLATEAU,9382000,1960,36.87220977,-111.5946052,25.55007172,11.4598656,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.178,KANAB PLATEAU,9382000,1961,36.87220977,-111.5946052,27.75450706,11.1070337,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.323,KANAB PLATEAU,9382000,1962,36.87220977,-111.5946052,25.15686989,11.5124264,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.239,KANAB PLATEAU,9382000,1963,36.87220977,-111.5946052,26.292099,11.6107483,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.433,KANAB PLATEAU,9403850,2011,36.39581624,-112.6318566,23.80463791,11.2867079,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.52,KANAB PLATEAU,9403850,2012,36.39581624,-112.6318566,25.86604309,12.8186579,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.224,KANAB PLATEAU,9403850,2013,36.39581624,-112.6318566,30.51532364,11.5856495,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.365,KANAB PLATEAU,9403850,2014,36.39581624,-112.6318566,22.54158783,12.7785339,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.253,KANAB PLATEAU,9403850,2015,36.39581624,-112.6318566,38.22392273,12.3850107,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
0.528,KANAB PLATEAU,9403850,2016,36.39581624,-112.6318566,34.87621307,12.5137234,17104.08894,10.342639,1744.879395,161.9054565,0.0749905,0.2735048,0.1527938,0.4440774,0,0,0,0,5.00E-04,0.0019,5.00E-04,2.00E-04,0,0.0226,1.00E-04,0.1388,0,0.455,0.0229,1.00E-04,0,4.00E-04,1.00E-04,0.8571,0.0012,0.244,0.0115,0,0,0.6349,0.0609,0.0023,0.0445,0,0,8.00E-04,0,3.00E-04,0.3463,0.2967
