KEY,LAT,LONG,BFI,BFI_log,HUC8,YEAR,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT,Predicted_BFI,Recharge_mm
9426620_2001,34.2612361,-114.0289806,0.569,0.277772344,15030204,2001,184.91,21.3229,2783.021,7.7717,513.016,164.6329,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.648,13.1395608
9426620_2002,34.2612361,-114.0289806,0.644,0.592767995,15030204,2002,62.05,21.1708,2783.021,7.7717,513.016,84.3918,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.734,0
9426620_2003,34.2612361,-114.0289806,0.689,0.795448359,15030204,2003,247.93,21.4239,2783.021,7.7717,513.016,181.7469,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.664,43.9455784
9426620_2004,34.2612361,-114.0289806,0.145,-1.774367727,15030204,2004,344.8,20.856,2783.021,7.7717,513.016,294.3003,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.458,23.1288626
9426620_2005,34.2612361,-114.0289806,0.223,-1.248268579,15030204,2005,299.64,20.8354,2783.021,7.7717,513.016,216.6858,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.419,34.7578098
9426620_2006,34.2612361,-114.0289806,0.574,0.29819005,15030204,2006,116.31,21.2118,2783.021,7.7717,513.016,102.9591,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.539,7.1961351
9426620_2007,34.2612361,-114.0289806,0.852,1.750374253,15030204,2007,134.43,21.3693,2783.021,7.7717,513.016,170.4886,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.642,0
9426620_2008,34.2612361,-114.0289806,0.672,0.717244732,15030204,2008,217.19,20.7587,2783.021,7.7717,513.016,163.9838,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.663,35.2757106
9426000_1959,34.2308539,-113.6088195,0.33,-0.708185058,15030204,1959,263.91,20.5648,2783.021,7.7717,1010.711,247.192,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.381,6.369558
9426000_1960,34.2308539,-113.6088195,0.367,-0.545108574,15030204,1960,161.62,20.2461,2783.021,7.7717,1010.711,158.404,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.499,1.604784
9426000_1961,34.2308539,-113.6088195,0.621,0.493794877,15030204,1961,143.16,20.3497,2783.021,7.7717,1010.711,157.8364,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.582,0
9426000_1962,34.2308539,-113.6088195,0.332,-0.699153205,15030204,1962,172.25,20.5049,2783.021,7.7717,1010.711,136.6767,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.472,16.7905976
9426000_1963,34.2308539,-113.6088195,0.226,-1.231036874,15030204,1963,220.98,20.2048,2783.021,7.7717,1010.711,207.7079,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.19,2.521699
9426000_1964,34.2308539,-113.6088195,0.265,-1.020140673,15030204,1964,153.74,19.3363,2783.021,7.7717,1010.711,146.6398,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.292,2.0732584
9424450_2010,34.46251664,-113.6243774,0.127,-1.927748469,15030201,2010,368.41,14.929,5576.2104,9.8418,1436.087,303.6414,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8.00E-04,2.00E-04,0,3.00E-04,0.0028,0.1441,2.00E-04,0.833,0.0122,0,0,0.002,2.00E-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2.00E-04,0.4609,0.5389,0.181,11.7231166
9424450_2011,34.46251664,-113.6243774,0.329,-0.712711386,15030201,2011,266.75,14.7864,5576.2104,9.8418,1436.087,237.0409,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8.00E-04,2.00E-04,0,3.00E-04,0.0028,0.1441,2.00E-04,0.833,0.0122,0,0,0.002,2.00E-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2.00E-04,0.4609,0.5389,0.49,14.557459
9424450_2012,34.46251664,-113.6243774,0.394,-0.430529077,15030201,2012,277.66,15.855,5576.2104,9.8418,1436.087,372.1567,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8.00E-04,2.00E-04,0,3.00E-04,0.0028,0.1441,2.00E-04,0.833,0.0122,0,0,0.002,2.00E-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2.00E-04,0.4609,0.5389,0.427,0
9426620_2015,34.2612361,-114.0289806,0.596,0.388825789,15030204,2015,197.28,21.3029,2783.021,7.7717,513.016,246.3564,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.658,0
9426620_2018,34.2612361,-114.0289806,0.31,-0.8001193,15030204,2018,140.79,21.7502,2783.021,7.7717,513.016,204.8181,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.516,0
9426620_2019,34.2612361,-114.0289806,0.734,1.01501272,15030204,2019,290.86,20.4201,2783.021,7.7717,513.016,321.0194,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.492,0
9426620_2020,34.2612361,-114.0289806,0.39,-0.447312218,15030204,2020,109.67,21.7327,2783.021,7.7717,513.016,134.1262,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.582,0
9424450_2018,34.46251664,-113.6243774,0.469,-0.124159253,15030201,2018,237.44,16.2971,5576.2104,9.8418,1436.087,300.1033,0.1207,0.0171,0.3285,0.9262,0,0,0,0,0,0.0041,8.00E-04,2.00E-04,0,3.00E-04,0.0028,0.1441,2.00E-04,0.833,0.0122,0,0,0.002,2.00E-04,0.0828,0.2861,0.202,0,0,0,0.0777,0.2384,0.0221,0.1737,0,0,0,0,2.00E-04,0.4609,0.5389,0.256,0
9426000_2003,34.2308539,-113.6088195,0.85,1.734601055,15030204,2003,247.93,21.4239,2783.021,7.7717,1010.711,181.7469,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.732,48.4460292
9426000_2004,34.2308539,-113.6088195,0.18,-1.516347489,15030204,2004,344.8,20.856,2783.021,7.7717,1010.711,294.3003,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.431,21.7653707
9426000_2005,34.2308539,-113.6088195,0.218,-1.277359678,15030204,2005,299.64,20.8354,2783.021,7.7717,1010.711,216.6858,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.396,32.8498632
9424900_1978,34.305854,-113.3471441,0.103,-2.164326874,15030203,1978,688.06,16.3062,3710.8917,9.8993,1375.837,568.9415,0.1322,0.3646,0.2235,0.4994,0,0,0.0015,0,0,0.0049,0.0013,3.00E-04,0,8.00E-04,1.00E-04,0.067,0,0.9066,0.0145,3.00E-04,8.00E-04,0.003,3.00E-04,0.0502,0.3814,0.3202,0,0,0,0,0.208,0.0294,0.0345,0,0,0.0265,0,3.00E-04,0.4745,0.5252,0.113,13.4603905
9426650_1990,34.28890386,-114.1110573,0.408,-0.37223946,15030204,1990,218.11,20.307,2783.021,7.7717,562.081,254.123,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.576,0
9426650_1991,34.28890386,-114.1110573,0.517,0.068026221,15030204,1991,220.92,20.2435,2783.021,7.7717,562.081,265.9546,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.221,0
9426650_1992,34.28890386,-114.1110573,0.377,-0.502301331,15030204,1992,374.12,20.621,2783.021,7.7717,562.081,401.7477,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.49,0
9426650_1993,34.28890386,-114.1110573,0.421,-0.318669644,15030204,1993,357.45,20.2794,2783.021,7.7717,562.081,248.5831,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.414,45.0708966
9426650_1994,34.28890386,-114.1110573,0.278,-0.954404025,15030204,1994,177.09,20.8045,2783.021,7.7717,562.081,274.2997,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.68,0
9426650_1995,34.28890386,-114.1110573,0.323,-0.74001895,15030204,1995,216.22,21.1098,2783.021,7.7717,562.081,187.5692,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.262,7.5065096
9426650_1996,34.28890386,-114.1110573,0.554,0.216845735,15030204,1996,83.71,21.7413,2783.021,7.7717,562.081,140.9741,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.813,0
9426650_1997,34.28890386,-114.1110573,0.584,0.339215723,15030204,1997,216.27,21.073,2783.021,7.7717,562.081,226.3036,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.67,0
9426650_1998,34.28890386,-114.1110573,0.554,0.216845735,15030204,1998,310.99,19.854,2783.021,7.7717,562.081,238.9326,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.524,37.7580776
9426650_1999,34.28890386,-114.1110573,0.622,0.498045897,15030204,1999,164.38,21.0553,2783.021,7.7717,562.081,162.3298,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.632,1.2957264
9426650_2000,34.28890386,-114.1110573,0.663,0.67669206,15030204,2000,200.59,21.5468,2783.021,7.7717,562.081,151.0215,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.702,34.797087
9426650_2001,34.28890386,-114.1110573,0.647,0.605878238,15030204,2001,184.91,21.3229,2783.021,7.7717,562.081,164.6329,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.648,13.1395608
9426650_2002,34.28890386,-114.1110573,0.715,0.919793362,15030204,2002,62.05,21.1708,2783.021,7.7717,562.081,84.3918,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.669,0
9426650_2003,34.28890386,-114.1110573,0.757,1.13630181,15030204,2003,247.93,21.4239,2783.021,7.7717,562.081,181.7469,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.731,48.3798461
9426620_2000,34.2612361,-114.0289806,0.662,0.67221966,15030204,2000,200.59,21.5468,2783.021,7.7717,513.016,151.0215,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.678,33.607443
9426650_2005,34.28890386,-114.1110573,0.604,0.422159987,15030204,2005,299.64,20.8354,2783.021,7.7717,562.081,216.6858,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.256,21.2362752
9426650_2006,34.28890386,-114.1110573,0.531,0.124159253,15030204,2006,116.31,21.2118,2783.021,7.7717,562.081,102.9591,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.578,7.7168202
9426650_2007,34.28890386,-114.1110573,0.627,0.519368121,15030204,2007,134.43,21.3693,2783.021,7.7717,562.081,170.4886,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.769,0
9426650_2008,34.28890386,-114.1110573,0.698,0.837792085,15030204,2008,217.19,20.7587,2783.021,7.7717,562.081,163.9838,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.639,33.9987618
9426650_2009,34.28890386,-114.1110573,0.657,0.649953571,15030204,2009,92.12,20.9184,2783.021,7.7717,562.081,152.3499,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.422,0
9426650_2010,34.28890386,-114.1110573,0.598,0.397138665,15030204,2010,235.1,20.5725,2783.021,7.7717,562.081,190.5029,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.387,17.2590777
9426650_2011,34.28890386,-114.1110573,0.698,0.837792085,15030204,2011,155.45,20.4815,2783.021,7.7717,562.081,155.619,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.7,0
9426650_2012,34.28890386,-114.1110573,0.673,0.721785159,15030204,2012,162.62,21.4424,2783.021,7.7717,562.081,226.3014,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.67,0
9426650_2013,34.28890386,-114.1110573,0.647,0.605878238,15030204,2013,199.58,20.6104,2783.021,7.7717,562.081,203.9661,0.5322,0.0269,0.0875,0.6818,0.0058,0,3.00E-04,0,0.0046,0.001,2.00E-04,2.00E-04,1.00E-04,0.0048,1.00E-04,0.0019,0,0.9775,0.0035,2.00E-04,5.00E-04,0.0047,7.00E-04,0.0834,0.1654,0.2541,0,0.0323,0,0,0.096,0.0479,0.2459,0,0.129,0,0,0.0052,0.452,0.5428,0.571,0
