HUC8,SITENUM,YEAR,LAT,LONG,BFI,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEVATION_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
15060103,9498500,2009,33.6194949,-110.9215037,0.677,308.57,14.6891,5579.2105,14.7465,2208.116,361.9579,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498500,2010,33.6194949,-110.9215037,0.512,652.43,14.2737,5579.2105,14.7465,2208.116,490.9361,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498500,2011,33.6194949,-110.9215037,0.714,388.6,14.3482,5579.2105,14.7465,2208.116,439.473,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498500,2012,33.6194949,-110.9215037,0.688,358.02,15.3665,5579.2105,14.7465,2208.116,392.8497,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498500,2013,33.6194949,-110.9215037,0.515,483.74,14.3028,5579.2105,14.7465,2208.116,492.5789,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498500,2014,33.6194949,-110.9215037,0.642,435.1,15.3085,5579.2105,14.7465,2208.116,421.9422,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9497800,1963,33.8431053,-110.5576092,0.459,505.9,14.0736,5579.2105,14.7465,3196.902,443.3567,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9497800,1964,33.8431053,-110.5576092,0.415,423.95,12.9545,5579.2105,14.7465,3196.902,480.7382,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060104,9496000,1960,34.01838007,-110.242331,0.352,384.61,10.5231,1838.8182,13.1311,5041.132,384.6691,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1961,34.01838007,-110.242331,0.554,489.46,10.5668,1838.8182,13.1311,5041.132,424.9373,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1962,34.01838007,-110.242331,0.395,445.56,10.696,1838.8182,13.1311,5041.132,408.2708,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1963,34.01838007,-110.242331,0.356,453.87,10.8876,1838.8182,13.1311,5041.132,416.9041,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1964,34.01838007,-110.242331,0.539,440.11,9.7985,1838.8182,13.1311,5041.132,497.3793,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1965,34.01838007,-110.242331,0.243,706.59,10.1229,1838.8182,13.1311,5041.132,492.8581,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1966,34.01838007,-110.242331,0.454,399.59,10.7456,1838.8182,13.1311,5041.132,408.47,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1967,34.01838007,-110.242331,0.563,584.54,10.4727,1838.8182,13.1311,5041.132,421.7366,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1968,34.01838007,-110.242331,0.375,423.3,10.0502,1838.8182,13.1311,5041.132,521.3621,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1969,34.01838007,-110.242331,0.418,491.48,10.8116,1838.8182,13.1311,5041.132,496.6248,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1970,34.01838007,-110.242331,0.757,417.35,10.456,1838.8182,13.1311,5041.132,365.3925,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1971,34.01838007,-110.242331,0.256,514.83,10.315,1838.8182,13.1311,5041.132,417.3196,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1972,34.01838007,-110.242331,0.273,559.7,11.0326,1838.8182,13.1311,5041.132,447.1879,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1973,34.01838007,-110.242331,0.385,450.64,10.2887,1838.8182,13.1311,5041.132,417.9422,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,1974,34.01838007,-110.242331,0.448,461.04,10.8945,1838.8182,13.1311,5041.132,411.6693,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496000,2004,34.01838007,-110.242331,0.217,447.04,11.8289,1838.8182,13.1311,5041.132,472.2286,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9496500,1952,33.9858809,-110.2809417,0.2,594.27,10.4779,1838.8182,13.1311,4757.356,464.7337,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060103,9498503,2002,33.79726985,-110.9603953,0.46,250.47,15.1114,5579.2105,14.7465,5422.945,267.1263,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,2003,33.79726985,-110.9603953,0.218,472.44,15.6754,5579.2105,14.7465,5422.945,438.9868,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060104,9495000,1983,34.1778208,-110.0162198,0.301,668.35,10.819,1838.8182,13.1311,6639.98,663.8846,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060104,9495000,1984,34.1778208,-110.0162198,0.647,625.94,10.966,1838.8182,13.1311,6639.98,643.6589,0,0.0278,0.588,0.3721,0,0,0,0,1e-4,0.0028,6e-4,2e-4,1e-4,1e-4,0,0.4797,0,0.4508,0.0646,0,0,9e-4,4e-4,0.7048,0,0.311,0,0,0,0.6479,0.0411,0,0,0,0,0,0,0.0012,0.4569,0.5419
15060103,9498502,2012,33.4878297,-110.9953942,0.627,358.02,15.3665,5579.2105,14.7465,2873.077,392.8497,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,1995,33.79726985,-110.9603953,0.244,499.81,14.7033,5579.2105,14.7465,5422.945,446.1878,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,1996,33.79726985,-110.9603953,0.53,419.59,15.0684,5579.2105,14.7465,5422.945,397.8345,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,1995,33.4878297,-110.9953942,0.275,499.81,14.7033,5579.2105,14.7465,2873.077,446.1878,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,1988,33.79726985,-110.9603953,0.253,546.01,14.1924,5579.2105,14.7465,5422.945,502.7147,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,1997,33.4878297,-110.9953942,0.243,505.75,14.4707,5579.2105,14.7465,2873.077,414.6555,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,1998,33.4878297,-110.9953942,0.308,563.82,13.8541,5579.2105,14.7465,2873.077,523.5715,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,1999,33.4878297,-110.9953942,0.739,401.11,14.9139,5579.2105,14.7465,2873.077,402.4568,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,1996,33.4878297,-110.9953942,0.698,419.59,15.0684,5579.2105,14.7465,2873.077,397.8345,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2001,33.4878297,-110.9953942,0.469,478.35,14.7785,5579.2105,14.7465,2873.077,473.4228,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,1989,33.79726985,-110.9603953,0.29,376.18,14.8208,5579.2105,14.7465,5422.945,368.2899,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,1990,33.79726985,-110.9603953,0.163,568.34,13.8549,5579.2105,14.7465,5422.945,539.5134,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2000,33.4878297,-110.9953942,0.344,491.29,15.2019,5579.2105,14.7465,2873.077,471.4788,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2005,33.4878297,-110.9953942,0.148,534.25,15.3169,5579.2105,14.7465,2873.077,387.4266,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2006,33.4878297,-110.9953942,0.633,364.32,14.9843,5579.2105,14.7465,2873.077,417.2108,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498501,2020,33.41866469,-111.0095609,0.158,239.27,15.6363,5579.2105,14.7465,3192.451,318.114,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2008,33.4878297,-110.9953942,0.175,664.54,14.437,5579.2105,14.7465,2873.077,527.0754,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498500,2015,33.6194949,-110.9215037,0.577,571.44,14.989,5579.2105,14.7465,2208.116,653.098,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498500,2016,33.6194949,-110.9215037,0.539,454.11,15.2237,5579.2105,14.7465,2208.116,496.1961,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498500,2017,33.6194949,-110.9215037,0.576,361.39,15.8742,5579.2105,14.7465,2208.116,349.5889,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2013,33.4878297,-110.9953942,0.319,483.74,14.3028,5579.2105,14.7465,2873.077,492.5789,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2020,33.4878297,-110.9953942,0.209,239.27,15.6363,5579.2105,14.7465,2873.077,318.114,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,1986,33.79726985,-110.9603953,0.285,571.57,14.2816,5579.2105,14.7465,5422.945,558.0511,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2002,33.4878297,-110.9953942,0.851,250.47,15.1114,5579.2105,14.7465,2873.077,267.1263,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2003,33.4878297,-110.9953942,0.254,472.44,15.6754,5579.2105,14.7465,2873.077,438.9868,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2004,33.4878297,-110.9953942,0.296,479.39,14.6642,5579.2105,14.7465,2873.077,494.7331,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,1991,33.79726985,-110.9603953,0.149,607.69,13.636,5579.2105,14.7465,5422.945,545.4508,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498503,1992,33.79726985,-110.9603953,0.378,837.84,13.6607,5579.2105,14.7465,5422.945,715.1953,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060103,9498502,2007,33.4878297,-110.9953942,0.123,473.88,15.2017,5579.2105,14.7465,2873.077,394.68,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-4,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517
15060101,9489700,1969,33.6672744,-109.8467605,0.467,555.09,8.8156,3241.2384,9.9161,5911.034,491.6544,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-4,1e-4,0,0,0.0025,0.7036,2e-4,0.2485,0.0384,0,0,2e-4,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458
15060101,9489700,1970,33.6672744,-109.8467605,0.574,499.49,8.5293,3241.2384,9.9161,5911.034,387.4929,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-4,1e-4,0,0,0.0025,0.7036,2e-4,0.2485,0.0384,0,0,2e-4,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458
15060101,9489700,1971,33.6672744,-109.8467605,0.448,582.57,8.4292,3241.2384,9.9161,5911.034,450.5686,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-4,1e-4,0,0,0.0025,0.7036,2e-4,0.2485,0.0384,0,0,2e-4,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458
