KEY,HUC8,YEAR,LAT,LONG,PRECIP_MM,TEMP_C,AREA_KM2,SLOPE_DEGREES,ELEV_FT,ET_MM,SOIL_A_PERCENT,SOIL_B_PERCENT,SOIL_C_PERCENT,SOIL_D_PERCENT,SOIL_A_D_PERCENT,SOIL_B_D_PERCENT,SOIL_C_D_PERCENT,LC_UNCLASSIFIED_PERCENT,LC_OPEN_WATER_PERCENT,LC_DEVELOPED_OPEN_SPACE_PERCENT,LC_DEVELOPED_LOW_INTENSITY_PERCENT,LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT,LC_DEVELOPED_HIGH_INTENSITY_PERCENT,LC_BARREN_LAND_PERCENT,LC_DECIDUOUS_FOREST_PERCENT,LC_EVERGREEN_FOREST_PERCENT,LC_MIXED_FOREST_PERCENT,LC_SHRUB_PERCENT,LC_HERBACEOUS_PERCENT,LC_HAY_PASTURE_PERCENT,LC_CULTIVATED_CROPS_PERCENT,LC_WOODY_WETLANDS_PERCENT,LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT,KARST_PERCENT,IGNEOUS_INTRUSIVE_PERCENT,SEDIMENTARY_CLASTIC_PERCENT,METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT,METAMORPHIC_SCHIST_PERCENT,SEDIMENTARY_UNDIFFERENTIATED_PERCENT,IGNEOUS_VOLCANIC_PERCENT,METAMORPHIC_UNDIFFERENTIATED_PERCENT,UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT,IGNEOUS_UNDIFFERENTIATED_PERCENT,METAMORPHIC_GNEISS_PERCENT,METAMORPHIC_VOLCANIC_PERCENT,METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT,ASPECT_FLAT_PERCENT,ASPECT_NORTH_PERCENT,ASPECT_SOUTH_PERCENT
9512500_1948,15070102,1948,34.3153073,-112.0640455,21.0723,17.4533,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1977,15070102,1977,34.3153073,-112.0640455,22.7099,18.3353,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1979,15070102,1979,34.3153073,-112.0640455,28.66,17.5989,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512495_1946,15070102,1946,34.31502955,-112.0648788,31.073,17.6578,7115.792,9.0052,3466.88,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512495_1947,15070102,1947,34.31502955,-112.0648788,19.5326,17.8494,7115.792,9.0052,3466.88,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1953,15070102,1953,34.3153073,-112.0640455,16.8577,17.5966,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_1996,15070102,1996,34.01558948,-112.1679378,18.8885,19.3603,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1973,15070102,1973,34.3153073,-112.0640455,24.768,17.4556,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512501_1952,15070102,1952,34.3153073,-112.0640455,36.1712,17.3551,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512501_1953,15070102,1953,34.3153073,-112.0640455,16.8577,17.5966,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512501_1954,15070102,1954,34.3153073,-112.0640455,28.2064,18.4873,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512501_1956,15070102,1956,34.3153073,-112.0640455,12.5011,17.9899,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1943,15070102,1943,34.3153073,-112.0640455,27.5408,18.605,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_2008,15070102,2008,34.01558948,-112.1679378,29.6867,18.8187,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1945,15070102,1945,34.3153073,-112.0640455,24.9826,17.2554,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1946,15070102,1946,34.3153073,-112.0640455,31.073,17.6578,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1947,15070102,1947,34.3153073,-112.0640455,19.5326,17.8494,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2014,15070102,2014,34.3153073,-112.0640455,28.5508,19.5702,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2015,15070102,2015,34.3153073,-112.0640455,27.3504,19.4509,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2016,15070102,2016,34.3153073,-112.0640455,28.4765,19.7442,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2018,15070102,2018,34.3153073,-112.0640455,28.5117,19.4729,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512495_1957,15070102,1957,34.31502955,-112.0648788,35.8654,17.8497,7115.792,9.0052,3466.88,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512495_1958,15070102,1958,34.31502955,-112.0648788,33.3321,18.3303,7115.792,9.0052,3466.88,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1960,15070102,1960,34.3153073,-112.0640455,20.4682,18.011,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1966,15070102,1966,34.3153073,-112.0640455,25.6244,18.0996,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1957,15070102,1957,34.3153073,-112.0640455,35.8654,17.8497,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1999,15070102,1999,34.3153073,-112.0640455,23.9894,18.8077,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2000,15070102,2000,34.3153073,-112.0640455,29.3725,19.2172,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1997,15070102,1997,34.3153073,-112.0640455,28.4407,18.7652,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1998,15070102,1998,34.3153073,-112.0640455,37.6084,17.6043,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1991,15070102,1991,34.3153073,-112.0640455,36.1089,18.187,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2007,15070102,2007,34.3153073,-112.0640455,22.3464,19.3807,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2001,15070102,2001,34.3153073,-112.0640455,24.2963,19.0354,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1993,15070102,1993,34.3153073,-112.0640455,50.2274,18.3078,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_1975,15070102,1975,34.01558948,-112.1679378,20.2284,17.2559,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_1979,15070102,1979,34.01558948,-112.1679378,28.66,17.5989,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512501_1979,15070102,1979,34.3153073,-112.0640455,28.66,17.5989,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512501_1980,15070102,1980,34.3153073,-112.0640455,39.0314,18.3664,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1992,15070102,1992,34.3153073,-112.0640455,52.1022,18.2988,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2006,15070102,2006,34.3153073,-112.0640455,17.535,19.0679,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_1980,15070102,1980,34.01558948,-112.1679378,39.0314,18.3664,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512501_1958,15070102,1958,34.3153073,-112.0640455,33.3321,18.3303,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_1992,15070102,1992,34.01558948,-112.1679378,52.1022,18.2988,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512495_1951,15070102,1951,34.31502955,-112.0648788,42.6138,17.3884,7115.792,9.0052,3466.88,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512495_1952,15070102,1952,34.31502955,-112.0648788,36.1712,17.3551,7115.792,9.0052,3466.88,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512495_1953,15070102,1953,34.31502955,-112.0648788,16.8577,17.5966,7115.792,9.0052,3466.88,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_1982,15070102,1982,34.01558948,-112.1679378,45.5749,17.4438,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_2015,15070102,2015,34.01558948,-112.1679378,27.3504,19.4509,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512800_2017,15070102,2017,34.01558948,-112.1679378,24.5326,20.0473,7115.792,9.0052,1801.373,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2003,15070102,2003,34.3153073,-112.0640455,32.1213,19.3525,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_2005,15070102,2005,34.3153073,-112.0640455,33.7062,18.9683,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1989,15070102,1989,34.3153073,-112.0640455,19.0524,19.2328,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1990,15070102,1990,34.3153073,-112.0640455,32.9087,18.2467,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512501_1957,15070102,1957,34.3153073,-112.0640455,35.8654,17.8497,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1988,15070102,1988,34.3153073,-112.0640455,28.9764,18.6029,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1981,15070102,1981,34.3153073,-112.0640455,27.2819,18.9891,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
9512500_1982,15070102,1982,34.3153073,-112.0640455,45.5749,17.4438,7115.792,9.0052,3481.221,125.6237,0.0665,0.3292,0.3608,0.5901,0,0,0,0,0.0052,0.0374,0.0458,0.0667,0.0198,7.00E-04,0,0.0723,0,0.6684,0.0618,1.00E-04,0.0206,0.0011,3.00E-04,0.0902,0.165,0.0712,0,0.0098,0,0.0032,0.2356,0.0832,0.3258,0,0,0.1054,0,0.0011,0.3506,0.6484
